Year,Type,Subtype,Name,Country,Location
2002,Landslide,,,Switzerland,Lutzenberg (Appenzell Ausser-Rhoden Province)
2002,Landslide,Landslide,,Syrian Arab Republic,"Aleppo city (Jebel_Saman district, Aleppo province)"
1986,Landslide,Landslide,,Taiwan (Province of China),Near Chusan
1997,Landslide,Avalanche,,Tajikistan,Col D'Ansob
1998,Landslide,Avalanche,,Tajikistan, Dzhamiat Rokhaty
2005,Landslide,Avalanche,,Tajikistan,"Degdonak (Darbanskiy district, Tadzhikistan Territories province)"
2006,Landslide,Avalanche,,Tajikistan,"Darvoz area (Kalay-Humbskiy district, Badakhshoni Kuni province), Khorog, Shugnan villages (Shugnanskiy district, Badakhshoni Kuni province), Vanchskiy, Roshtkala, Rushanskiy districts (Badakhshoni Kuni province), Dushambe city (Leninskiy district, Tadzhikistan Territories province), Faysabadskiy, Jirgatalskiy districts (Tadzhikistan Territories province), Vahshskiy district (Khatlon province) "
2007,Landslide,Avalanche,,Tajikistan,"Douchanbe area (Leninskiy district, Tadzhikistan Territories province)"
2017,Landslide,Avalanche,,Tajikistan,"Pamir region. Road between Douchanbe (Tadshikistan territories) and Khodjent (Sogd), Gorno-Badakhshan region (East)"
1992,Landslide,Landslide,,Tajikistan,Kandak
2001,Landslide,Landslide,,Tajikistan,Varzob district (Tadzhikistan Territories province)
2003,Landslide,Landslide,,Tajikistan,"Chorvodor village (Kulyab district, Khatlon province)"
1993,Landslide,Mudslide,,Tajikistan,Dushambe city (Kofarnikhon district)
2003,Landslide,Mudslide,,Tajikistan,"Dushambe city (Leninskiy district, Tadzhikistan Territories province)"
2006,Landslide,Mudslide,,Tajikistan,"Temumalik area (Baljuan district, Khatlon province) , Jomi area (Bokhtar district, Khatlon province), Yavan village (Yvanskiy district, Khatlon province), Muminobod, Shurabad, Dangara districts (Khatlon province)"
2015,Landslide,Mudslide,,Tajikistan,"Douchanbe area (Leninskiy district, Tadzhikistan Territories province)"
2021,Landslide,Mudslide,,Tajikistan,"Panjakent, Ayni, Mastchoh and Devashtich districts; Sughd region"
2001,Landslide,Landslide,,"Tanzania, United Republic of","Mtanga village (Kigoma Rural district, Kigoma province)"
2002,Landslide,Landslide,,Thailand,"Ban Sala refugee camp (Mae Sariang district, Mae Hong Son province)"
2004,Landslide,Landslide,,Thailand,"Baan Huay Nam Khiew village (Muang Krabi district, Krabi province)"
1994,Landslide,Mudslide,,Thailand,North and Central provinces
2004,Landslide,Mudslide,,Trinidad and Tobago,Delaford city (east Tobago)
1993,Landslide,Avalanche,,Turkey,Ozengeli
2009,Landslide,Avalanche,,Turkey,"Zigana area (Torul district, Gumushane province)"
2020,Landslide,Avalanche,,Turkey,Bahçesaray and Çatak districts (Van province)
1976,Landslide,Landslide,,Turkey,Ordu province
1976,Landslide,Landslide,,Turkey,
1980,Landslide,Landslide,,Turkey,Ayvazhau village (Kayseri province)
1988,Landslide,Landslide,,Turkey,Catak (Trabzon province)
2001,Landslide,Landslide,,Turkey,"Camlihemsin, Cayeli, Ardesen districts (Rize province)"
2005,Landslide,Landslide,,Turkey,"Sugozu village (Koyulhisar district, Sivas province)"
2009,Landslide,Landslide,,Turkey,"Trabzon city (Merkez district, Trabzon province), Giresun city (Merkez district, Giresun province)"
2010,Landslide,Landslide,,Turkey,"Gundogdu village (Merkez district, Rize province)"
2013,Landslide,Landslide,,Turkey,Sirnak province
2018,Landslide,Landslide,,Turkey,Sarilar village (Tekirdag region)
1995,Landslide,Mudslide,,Turkey,"Ankara, Istanbul, Senirkent"
1997,Landslide,Landslide,,Uganda, Mbale Region
2001,Landslide,Landslide,,Uganda,"Ntandi trading center (Bwamba district, Bundibugyo province)"
2010,Landslide,Landslide,,Uganda,"Himumtu, Mazimasa, Kachonga, Butalega Rural, Butaleja Town areas (Bunyole district, Butaleja province), Nametsi, Kubehwo, Namangasa, Namasheti, Bumayoka villages (Manjiya district, Bududa province), Amudat, Amuria, Budaka, Bukwo, Kapchorwa, Katakwi, Kibuku, Manafwa, Mbale, Moroto, Nakapiripirit, Napak, Pallisa, Sironko provinces"
2012,Landslide,Landslide,,Uganda,"Namanga, Bunakasala villages (Bududa district, Manjiya province)"
2016,Landslide,Landslide,,Uganda,"Bubukwanga, Bukhonzo, Humya, and Bumadu village in Bundibugyo town council (Bundinbugyo district)"
2019,Landslide,Landslide,,Uganda,"Bududa, Bushenyi, Rukiga, Sironko, Mbale, Butaleja Districts "
2019,Landslide,Landslide,,Uganda," Nabiwutulu, Gimadu Bugatiisa, Buluganya Counties (Bulambuli District)"
2019,Landslide,Landslide,,Uganda,Central and eastern regions
2018,Landslide,Mudslide,,Uganda,Bududa district
1966,Landslide,,,United Kingdom of Great Britain and Northern Ireland (the),"Aberfan, Wales"
1938,Landslide,Landslide,,United States of America (the),
1972,Landslide,Landslide,,United States of America (the),West Virginia
2014,Landslide,Landslide,,United States of America (the),"Oso village (Snohomish district, Washington province)"
1994,Landslide,Mudslide,,United States of America (the),Malibu (California)
2003,Landslide,Mudslide,,United States of America (the),San Bernardino district (California province)
2018,Landslide,Mudslide,,United States of America (the),"Santa Barbara County (Montecito and Carpinteria), Los Angeles County (Burbank), Ventura (California)"
1999,Landslide,Avalanche,,Uzbekistan,Col du Kamchik
2021,Landslide,Mudslide,,Uzbekistan,"Ferghana valley, Namangan Region "
1988,Landslide,Landslide,,Vanuatu,
1962,Landslide,Landslide,,Venezuela (Bolivarian Republic of),
1994,Landslide,Landslide,,Venezuela (Bolivarian Republic of),Tachira state
1981,Landslide,Mudslide,,Venezuela (Bolivarian Republic of),Caracas
1987,Landslide,Mudslide,,Venezuela (Bolivarian Republic of),"Aragua, Maracay (Bario el progreso, Mata Seca, San Jose, Sacanova Godoy, Tierra Nuestra)"
1992,Landslide,Avalanche,,Viet Nam,Ha Tuyen (Cao Bang province)
2000,Landslide,Landslide,,Viet Nam,"Ban Sai village (Sa Pa district, Lao Cai province)"
2000,Landslide,Landslide,,Viet Nam,Sin Ho district (Lai Chau province)
2004,Landslide,Landslide,,Viet Nam,Bat Xat district (Lao Cai province)
2009,Landslide,Landslide,,Viet Nam,Bac Tra My district (Quang Nam province)
1994,Landslide,Mudslide,,Viet Nam,Lai Chau province
2005,Landslide,Landslide,,Yemen,"Al-Dhafir village (Bani Matar District, Sana'a Governorate)"
2009,Landslide,Landslide,,Yemen,"Modawar village (Al Mahwait district, Al Mahwit province)"
2016,Landslide,Landslide,,Yemen,"Al-Lassbah village (Al-Shamayteen mountain region, Taez province)"
2010,Landslide,Landslide,,Zambia,Mpulungu district (Northern province)
